,Real,Predicted,Set
3306,0,1,Test
42567,1,1,Test
380,0,1,Test
32087,0,1,Test
59311,1,1,Test
59662,1,1,Test
65823,1,1,Test
69790,1,1,Test
22484,0,1,Test
66237,1,1,Test
1040,0,1,Test
67184,1,1,Test
56134,1,1,Test
73144,1,1,Test
41828,1,1,Test
66855,1,1,Test
79069,1,1,Test
5216,0,1,Test
30217,0,1,Test
22569,0,1,Test
46649,1,1,Test
21967,0,1,Test
20007,0,1,Test
3284,0,1,Test
67725,1,1,Test
19066,0,1,Test
49586,1,1,Test
53385,1,1,Test
46544,1,1,Test
15726,0,1,Test
68189,1,1,Test
64090,1,1,Test
68171,1,1,Test
24965,0,1,Test
33626,0,1,Test
67091,1,1,Test
15520,0,1,Test
71959,1,1,Test
48800,1,1,Test
32820,0,1,Test
73519,1,1,Test
59536,1,1,Test
46252,1,1,Test
20153,0,1,Test
6698,0,1,Test
18029,0,1,Test
60441,1,1,Test
38902,0,1,Test
51811,1,1,Test
28061,0,1,Test
25348,0,1,Test
17298,0,1,Test
88,0,1,Test
72945,1,1,Test
21665,1,1,Test
77338,1,1,Test
40161,0,1,Test
18554,0,1,Test
46141,1,1,Test
17695,0,1,Test
18110,0,1,Test
78003,1,1,Test
12909,0,1,Test
77803,1,1,Test
55049,1,1,Test
48811,1,1,Test
36518,0,1,Test
47814,1,1,Test
80304,1,1,Test
56324,1,1,Test
65896,1,1,Test
45973,1,1,Test
50703,1,1,Test
50543,1,1,Test
53269,1,1,Test
11977,0,1,Test
64716,1,1,Test
914,0,1,Test
35459,0,1,Test
71371,1,1,Test
25870,0,1,Test
10658,0,1,Test
48335,1,1,Test
27183,0,1,Test
1219,0,1,Test
13345,0,1,Test
73171,1,1,Test
26861,0,1,Test
32713,0,1,Test
50196,1,1,Test
35523,0,1,Test
69890,1,1,Test
40589,0,1,Test
50038,1,1,Test
48369,1,1,Test
58592,1,1,Test
51722,1,1,Test
23432,0,1,Test
28382,0,1,Test
10713,0,1,Test
16895,0,1,Test
34509,0,1,Test
6792,0,1,Test
57917,1,1,Test
54860,1,1,Test
69484,1,1,Test
15951,0,1,Test
61094,1,1,Test
57843,1,1,Test
38631,0,1,Test
36383,0,1,Test
14154,0,1,Test
22978,0,1,Test
77010,1,1,Test
68805,1,1,Test
13005,0,1,Test
24706,0,1,Test
49569,1,1,Test
40607,0,1,Test
3348,0,1,Test
13721,0,1,Test
7823,0,1,Test
40193,0,1,Test
756,0,1,Test
53481,1,1,Test
14137,0,1,Test
477,0,1,Test
56923,1,1,Test
18925,0,1,Test
44314,1,1,Test
64755,1,1,Test
67510,1,1,Test
277,0,1,Test
37483,0,1,Test
10025,0,1,Test
35986,0,1,Test
3548,0,1,Test
52096,1,1,Test
58665,1,1,Test
40683,0,1,Test
76167,1,1,Test
18273,0,1,Test
55266,1,1,Test
51122,1,1,Test
44236,1,1,Test
29775,0,1,Test
43008,1,1,Test
51084,1,1,Test
58009,1,1,Test
62807,1,1,Test
45338,1,1,Test
67192,1,1,Test
50937,1,1,Test
43830,1,1,Test
50691,1,1,Test
11270,0,1,Test
32754,0,1,Test
71430,1,1,Test
25593,0,1,Test
18709,0,1,Test
8138,0,1,Test
56926,1,1,Test
75112,1,1,Test
1064,0,1,Test
69458,1,1,Test
69447,1,1,Test
34252,0,1,Test
19429,0,1,Test
79587,1,1,Test
221,0,1,Test
14811,0,1,Test
34995,0,1,Test
78223,1,1,Test
48976,1,1,Test
79374,1,1,Test
67433,1,1,Test
5692,0,1,Test
62815,1,1,Test
18324,0,1,Test
77887,1,1,Test
54929,1,1,Test
27239,0,1,Test
32131,0,1,Test
25771,0,1,Test
73203,1,1,Test
20902,0,1,Test
48240,1,1,Test
46108,1,1,Test
19582,0,1,Test
28303,0,1,Test
15937,0,1,Test
9354,0,1,Test
19172,0,1,Test
60335,1,1,Test
21222,0,1,Test
60995,1,1,Test
6138,0,1,Test
61128,1,1,Test
73883,1,1,Test
15992,0,1,Test
48072,1,1,Test
70124,1,1,Test
77883,1,1,Test
79647,1,1,Test
37057,0,1,Test
50895,1,1,Test
44141,1,1,Test
50716,1,1,Test
80282,1,1,Test
30522,0,1,Test
24446,0,1,Test
59006,1,1,Test
33157,0,1,Test
65257,1,1,Test
18726,0,1,Test
7029,0,1,Test
16137,0,1,Test
68261,1,1,Test
41993,1,1,Test
63417,1,1,Test
16774,0,1,Test
7545,0,1,Test
15219,0,1,Test
77528,1,1,Test
62518,1,1,Test
43414,1,1,Test
48468,1,1,Test
30263,0,1,Test
17002,0,1,Test
17466,0,1,Test
32770,0,1,Test
6036,0,1,Test
11150,0,1,Test
62871,1,1,Test
38033,0,1,Test
77774,1,1,Test
39327,0,1,Test
10049,0,1,Test
18092,0,1,Test
46657,1,1,Test
59451,1,1,Test
49312,1,1,Test
56522,1,1,Test
73682,1,1,Test
44061,1,1,Test
15683,0,1,Test
19037,0,1,Test
61282,1,1,Test
40224,0,1,Test
9008,0,1,Test
4645,0,1,Test
21242,0,1,Test
10102,0,1,Test
10632,0,1,Test
50059,1,1,Test
54980,1,1,Test
32075,0,1,Test
42221,1,1,Test
23137,0,1,Test
24206,0,1,Test
32707,0,1,Test
23346,0,1,Test
65621,1,1,Test
33198,0,1,Test
30602,0,1,Test
13645,0,1,Test
44641,1,1,Test
7285,0,1,Test
53152,1,1,Test
36175,0,1,Test
16253,0,1,Test
13183,0,1,Test
16276,0,1,Test
79259,1,1,Test
37796,0,1,Test
67389,1,1,Test
48175,1,1,Test
13495,0,1,Test
64770,1,1,Test
72032,1,1,Test
44051,1,1,Test
34545,0,1,Test
72880,1,1,Test
78542,1,1,Test
11436,0,1,Test
16160,0,1,Test
66066,1,1,Test
61783,1,1,Test
10801,0,1,Test
38935,0,1,Test
34601,0,1,Test
29769,0,1,Test
67933,1,1,Test
26319,0,1,Test
67624,1,1,Test
63330,1,1,Test
32936,0,1,Test
76082,1,1,Test
24629,0,1,Test
14561,0,1,Test
25684,0,1,Test
29247,0,1,Test
53489,1,1,Test
21648,0,1,Test
4656,0,1,Test
73007,1,1,Test
75580,1,1,Test
64246,1,1,Test
8991,0,1,Test
57698,1,1,Test
48763,1,1,Test
67240,1,1,Test
61784,1,1,Test
79215,1,1,Test
58117,1,1,Test
40384,0,1,Test
16229,0,1,Test
53827,1,1,Test
23195,0,1,Test
13205,0,1,Test
34721,0,1,Test
18988,0,1,Test
23947,0,1,Test
37779,0,1,Test
55873,1,1,Test
53170,1,1,Test
33206,0,1,Test
26387,0,1,Test
76505,1,1,Test
55560,1,1,Test
69651,1,1,Test
2180,0,1,Test
20020,0,1,Test
23611,0,1,Test
57516,1,1,Test
57234,1,1,Test
44632,1,1,Test
51788,1,1,Test
14303,0,1,Test
77938,1,1,Test
8926,0,1,Test
61038,1,1,Test
51675,1,1,Test
50056,1,1,Test
65438,1,1,Test
6010,0,1,Test
13644,0,1,Test
80696,1,1,Test
35616,0,1,Test
17834,0,1,Test
49791,1,1,Test
68559,1,1,Test
33391,0,1,Test
18850,0,1,Test
16085,0,1,Test
51736,1,1,Test
22498,0,1,Test
37152,0,1,Test
57281,1,1,Test
40339,0,1,Test
77596,1,1,Test
71704,1,1,Test
1260,0,1,Test
5841,0,1,Test
36592,0,1,Test
30821,0,1,Test
74086,1,1,Test
4869,0,1,Test
45864,1,1,Test
8783,0,1,Test
19745,0,1,Test
79878,1,1,Test
47999,1,1,Test
48840,1,1,Test
62067,1,1,Test
33949,0,1,Test
76525,1,1,Test
68859,1,1,Test
20306,0,1,Test
6075,0,1,Test
57364,1,1,Test
54094,1,1,Test
58259,1,1,Test
30757,0,1,Test
21600,0,1,Test
51264,1,1,Test
70233,1,1,Test
53941,1,1,Test
19325,0,1,Test
39525,0,1,Test
38835,0,1,Test
47214,1,1,Test
56730,1,1,Test
63921,1,1,Test
64608,1,1,Test
51031,1,1,Test
439,0,1,Test
12506,0,1,Test
13951,0,1,Test
50854,1,1,Test
35922,0,1,Test
15666,0,1,Test
70128,1,1,Test
77246,1,1,Test
25422,0,1,Test
20416,0,1,Test
3425,0,1,Test
58399,1,1,Test
15736,0,1,Test
53809,1,1,Test
54035,1,1,Test
8398,0,1,Test
23971,0,1,Test
10262,0,1,Test
78092,1,1,Test
51189,1,1,Test
47560,1,1,Test
23598,0,1,Test
78875,1,1,Test
38981,0,1,Test
73928,1,1,Test
69063,1,1,Test
55164,1,1,Test
17604,0,1,Test
18817,0,1,Test
30137,0,1,Test
12582,0,1,Test
52481,1,1,Test
74930,1,1,Test
27643,0,1,Test
38074,0,1,Test
57069,1,1,Test
55233,1,1,Test
14579,0,1,Test
37542,0,1,Test
17598,0,1,Test
40446,0,1,Test
24483,0,1,Test
26377,0,1,Test
51898,1,1,Test
32247,0,1,Test
1603,0,1,Test
18367,0,1,Test
30385,0,1,Test
32904,0,1,Test
13842,0,1,Test
6366,0,1,Test
67599,1,1,Test
61117,1,1,Test
6528,0,1,Test
55365,1,1,Test
53145,1,1,Test
10524,0,1,Test
74289,1,1,Test
72596,1,1,Test
28292,0,1,Test
52297,1,1,Test
41935,1,1,Test
60812,1,1,Test
36685,0,1,Test
50369,1,1,Test
37046,0,1,Test
49256,1,1,Test
18213,0,1,Test
54701,1,1,Test
28950,0,1,Test
20331,0,1,Test
32960,0,1,Test
23551,0,1,Test
2436,0,1,Test
1118,0,1,Test
9281,0,1,Test
76219,1,1,Test
42127,1,1,Test
27421,0,1,Test
2743,0,1,Test
51338,1,1,Test
28249,0,1,Test
20964,0,1,Test
59322,1,1,Test
6738,0,1,Test
196,0,1,Test
27110,0,1,Test
26653,0,1,Test
20738,0,1,Test
21475,0,1,Test
13033,0,1,Test
45629,1,1,Test
23272,0,1,Test
55319,1,1,Test
62314,1,1,Test
27505,0,1,Test
80596,1,1,Test
53038,1,1,Test
67519,1,1,Test
35487,0,1,Test
9883,0,1,Test
40580,0,1,Test
41816,1,1,Test
20772,0,1,Test
67557,1,1,Test
59727,1,1,Test
40521,0,1,Test
43862,1,1,Test
56580,1,1,Test
77904,1,1,Test
61323,1,1,Test
10118,0,1,Test
69941,1,1,Test
70497,1,1,Test
17012,0,1,Test
41637,1,1,Test
29686,0,1,Test
68217,1,1,Test
3087,0,1,Test
8844,0,1,Test
56936,1,1,Test
59349,1,1,Test
65860,1,1,Test
19764,0,1,Test
56914,1,1,Test
40858,0,1,Test
67549,1,1,Test
48947,1,1,Test
10359,0,1,Test
8445,0,1,Test
38950,0,1,Test
74574,1,1,Test
52089,1,1,Test
43064,1,1,Test
66186,1,1,Test
39716,0,1,Test
40040,0,1,Test
18933,0,1,Test
72128,1,1,Test
73089,1,1,Test
22609,0,1,Test
6812,0,1,Test
9555,0,1,Test
46702,1,1,Test
52727,1,1,Test
75855,1,1,Test
42663,1,1,Test
40307,0,1,Test
72199,1,1,Test
3835,0,1,Test
20676,0,1,Test
41317,1,1,Test
45377,1,1,Test
9287,0,1,Test
71693,1,1,Test
27408,0,1,Test
30548,0,1,Test
51089,1,1,Test
36556,0,1,Test
37016,0,1,Test
27059,0,1,Test
45209,1,1,Test
50863,1,1,Test
74836,1,1,Test
28109,0,1,Test
23868,0,1,Test
50318,1,1,Test
66510,1,1,Test
1956,0,1,Test
433,0,1,Test
13802,0,1,Test
58233,1,1,Test
57137,1,1,Test
61805,1,1,Test
49161,1,1,Test
24986,0,1,Test
13254,0,1,Test
27214,0,1,Test
55753,1,1,Test
24933,0,1,Test
68157,1,1,Test
54257,1,1,Test
8579,0,1,Test
26236,0,1,Test
65454,1,1,Test
44027,1,1,Test
56211,1,1,Test
37717,0,1,Test
12539,0,1,Test
12925,0,1,Test
58240,1,1,Test
37266,0,1,Test
5897,0,1,Test
18120,0,1,Test
38925,0,1,Test
28589,0,1,Test
52080,1,1,Test
33929,0,1,Test
12495,0,1,Test
23257,0,1,Test
7110,0,1,Test
76399,1,1,Test
37143,0,1,Test
1824,0,1,Test
21582,0,1,Test
65182,1,1,Test
79173,1,1,Test
35667,0,1,Test
40956,1,1,Test
53278,1,1,Test
73027,1,1,Test
68582,1,1,Test
70764,1,1,Test
12472,0,1,Test
40444,0,1,Test
48286,1,1,Test
48272,1,1,Test
51452,1,1,Test
59661,1,1,Test
51895,1,1,Test
62041,1,1,Test
59452,1,1,Test
73831,1,1,Test
42724,1,1,Test
21124,0,1,Test
2286,0,1,Test
18685,0,1,Test
27225,0,1,Test
29082,0,1,Test
5428,0,1,Test
1518,0,1,Test
49198,1,1,Test
14921,0,1,Test
62031,1,1,Test
24492,0,1,Test
22224,0,1,Test
6184,0,1,Test
21104,0,1,Test
39290,0,1,Test
330,0,1,Test
73484,1,1,Test
73270,1,1,Test
37619,0,1,Test
40568,0,1,Test
67283,1,1,Test
65311,1,1,Test
42015,1,1,Test
56282,1,1,Test
71377,1,1,Test
54674,1,1,Test
11798,0,1,Test
11644,0,1,Test
45327,1,1,Test
38373,0,1,Test
74670,1,1,Test
54839,1,1,Test
38863,0,1,Test
12465,0,1,Test
72206,1,1,Test
51177,1,1,Test
70428,1,1,Test
41934,1,1,Test
71717,1,1,Test
39981,0,1,Test
60524,1,1,Test
44603,1,1,Test
45715,1,1,Test
77556,1,1,Test
16521,0,1,Test
25240,0,1,Test
63630,1,1,Test
67425,1,1,Test
13267,0,1,Test
4818,0,1,Test
31375,0,1,Test
16141,0,1,Test
74512,1,1,Test
45144,1,1,Test
26566,0,1,Test
29919,0,1,Test
73222,1,1,Test
60951,1,1,Test
31273,0,1,Test
38480,0,1,Test
29542,0,1,Test
10424,0,1,Test
73305,1,1,Test
55552,1,1,Test
12608,0,1,Test
61045,1,1,Test
52807,1,1,Test
26472,0,1,Test
53307,1,1,Test
61090,1,1,Test
59606,1,1,Test
62201,1,1,Test
26079,0,1,Test
45759,1,1,Test
62039,1,1,Test
26706,0,1,Test
63319,1,1,Test
5907,0,1,Test
44311,1,1,Test
63531,1,1,Test
21090,0,1,Test
60880,1,1,Test
2562,0,1,Test
68539,1,1,Test
77665,1,1,Test
3186,0,1,Test
68280,1,1,Test
65398,1,1,Test
20518,0,1,Test
38757,0,1,Test
29518,0,1,Test
9135,0,1,Test
61730,1,1,Test
77391,1,1,Test
75913,1,1,Test
26388,0,1,Test
9242,0,1,Test
10671,0,1,Test
56190,1,1,Test
5448,0,1,Test
6479,0,1,Test
484,0,1,Test
19548,0,1,Test
55310,1,1,Test
74279,1,1,Test
73251,1,1,Test
37568,0,1,Test
50068,1,1,Test
13897,0,1,Test
71733,1,1,Test
54314,1,1,Test
58979,1,1,Test
16596,0,1,Test
66527,1,1,Test
41580,1,1,Test
38964,0,1,Test
66831,1,1,Test
76724,1,1,Test
70547,1,1,Test
53430,1,1,Test
60591,1,1,Test
76783,1,1,Test
44245,1,1,Test
79106,1,1,Test
26514,0,1,Test
2522,0,1,Test
19597,0,1,Test
31137,0,1,Test
53559,1,1,Test
34596,0,1,Test
55300,1,1,Test
27054,0,1,Test
59277,1,1,Test
7340,0,1,Test
6884,0,1,Test
59843,1,1,Test
63683,1,1,Test
64773,1,1,Test
12001,0,1,Test
74003,1,1,Test
17395,0,1,Test
6904,0,1,Test
50170,1,1,Test
54222,1,1,Test
60814,1,1,Test
55732,1,1,Test
77614,1,1,Test
65551,1,1,Test
31380,0,1,Test
356,0,1,Test
48602,1,1,Test
23846,0,1,Test
48109,1,1,Test
30055,0,1,Test
46074,1,1,Test
21981,0,1,Test
14813,0,1,Test
18331,0,1,Test
35581,0,1,Test
8799,0,1,Test
5491,0,1,Test
17452,0,1,Test
61261,1,1,Test
79467,1,1,Test
64692,1,1,Test
35538,0,1,Test
79762,1,1,Test
47720,1,1,Test
58802,1,1,Test
11118,0,1,Test
43916,1,1,Test
943,0,1,Test
24500,0,1,Test
70195,1,1,Test
19899,0,1,Test
15602,0,1,Test
42054,1,1,Test
32487,0,1,Test
49049,1,1,Test
57475,1,1,Test
45739,1,1,Test
79617,1,1,Test
58287,1,1,Test
39745,0,1,Test
8404,0,1,Test
2544,0,1,Test
33970,0,1,Test
26103,0,1,Test
22531,0,1,Test
4420,0,1,Test
56280,1,1,Test
70920,1,1,Test
48149,1,1,Test
60960,1,1,Test
30923,0,1,Test
69022,1,1,Test
501,0,1,Test
59685,1,1,Test
2059,0,1,Test
80634,1,1,Test
37475,0,1,Test
52144,1,1,Test
41625,1,1,Test
27999,0,1,Test
50848,1,1,Test
33429,0,1,Test
16873,0,1,Test
29719,0,1,Test
40395,0,1,Test
43241,1,1,Test
1879,0,1,Test
51433,1,1,Test
20479,0,1,Test
9894,0,1,Test
6649,0,1,Test
46534,1,1,Test
21872,0,1,Test
49271,1,1,Test
37225,0,1,Test
26637,0,1,Test
22613,0,1,Test
77112,1,1,Test
58828,1,1,Test
65246,1,1,Test
71882,1,1,Test
22640,0,1,Test
5095,0,1,Test
46383,1,1,Test
71523,1,1,Test
50323,1,1,Test
18418,0,1,Test
46701,1,1,Test
48973,1,1,Test
76838,1,1,Test
55001,1,1,Test
6942,0,1,Test
13312,0,1,Test
47927,1,1,Test
5345,0,1,Test
67981,1,1,Test
53964,1,1,Test
49511,1,1,Test
19976,0,1,Test
48761,1,1,Test
42922,1,1,Test
72436,1,1,Test
50040,1,1,Test
78806,1,1,Test
58351,1,1,Test
57883,1,1,Test
62338,1,1,Test
55790,1,1,Test
80546,1,1,Test
61781,1,1,Test
17095,0,1,Test
36013,0,1,Test
76821,1,1,Test
37409,0,1,Test
59920,1,1,Test
29026,0,1,Test
69401,1,1,Test
39157,0,1,Test
62976,1,1,Test
61133,1,1,Test
79934,1,1,Test
51476,1,1,Test
446,0,1,Test
22473,0,1,Test
59341,1,1,Test
48331,1,1,Test
59582,1,1,Test
41183,1,1,Test
16528,0,1,Test
60417,1,1,Test
67366,1,1,Test
62079,1,1,Test
52054,1,1,Test
53902,1,1,Test
55446,1,1,Test
19688,0,1,Test
22460,0,1,Test
63450,1,1,Test
48112,1,1,Test
59113,1,1,Test
10591,0,1,Test
29744,0,1,Test
44614,1,1,Test
43985,1,1,Test
67816,1,1,Test
9276,0,1,Test
16437,0,1,Test
75094,1,1,Test
45666,1,1,Test
13019,0,1,Test
26115,0,1,Test
78514,1,1,Test
2679,0,1,Test
62396,1,1,Test
52645,1,1,Test
1751,0,1,Test
8378,0,1,Test
44048,1,1,Test
15320,0,1,Test
24896,0,1,Test
22138,0,1,Test
75396,1,1,Test
67852,1,1,Test
12212,0,1,Test
36857,1,1,Test
47094,1,1,Test
38219,0,1,Test
48451,1,1,Test
52923,1,1,Test
41901,1,1,Test
14831,1,1,Test
48894,1,1,Test
36056,0,1,Test
64774,1,1,Test
45769,1,1,Test
53085,1,1,Test
38535,0,1,Test
30292,0,1,Test
43070,1,1,Test
51060,1,1,Test
8815,0,1,Test
47063,1,1,Test
25228,0,1,Test
25129,0,1,Test
12649,0,1,Test
18433,0,1,Test
10254,0,1,Test
31382,0,1,Test
37916,0,1,Test
1422,0,1,Test
24915,0,1,Test
78535,1,1,Test
37472,0,1,Test
45829,1,1,Test
20904,0,1,Test
24452,0,1,Test
28595,0,1,Test
10238,0,1,Test
28358,0,1,Test
65720,1,1,Test
71938,1,1,Test
59584,1,1,Test
38895,0,1,Test
36913,0,1,Test
62051,1,1,Test
460,0,1,Test
71501,1,1,Test
23001,0,1,Test
31429,0,1,Test
24155,0,1,Test
16132,0,1,Test
58108,1,1,Test
22274,0,1,Test
1764,0,1,Test
30811,0,1,Test
2530,0,1,Test
7301,0,1,Test
35875,0,1,Test
32370,0,1,Test
6205,0,1,Test
67040,1,1,Test
60981,1,1,Test
45992,1,1,Test
24674,0,1,Test
32536,0,1,Test
25974,0,1,Test
42551,1,1,Test
69248,1,1,Test
26434,0,1,Test
17661,0,1,Test
9083,0,1,Test
47169,1,1,Test
24412,0,1,Test
16423,0,1,Test
22472,0,1,Test
45571,1,1,Test
1633,0,1,Test
69243,1,1,Test
6151,0,1,Test
54684,1,1,Test
70763,1,1,Test
31057,0,1,Test
73587,1,1,Test
26494,0,1,Test
28496,0,1,Test
7781,0,1,Test
68208,1,1,Test
64313,1,1,Test
56990,1,1,Test
76494,1,1,Test
18849,0,1,Test
4361,0,1,Test
57421,1,1,Test
39677,0,1,Test
21580,0,1,Test
7298,0,1,Test
2320,0,1,Test
75331,1,1,Test
66449,1,1,Test
66866,1,1,Test
21729,0,1,Test
2888,0,1,Test
6334,0,1,Test
48842,1,1,Test
39192,0,1,Test
48783,1,1,Test
41589,1,1,Test
71734,1,1,Test
28344,0,1,Test
3757,0,1,Test
23044,0,1,Test
955,0,1,Test
22506,0,1,Test
77692,1,1,Test
31056,0,1,Test
273,0,1,Test
24554,0,1,Test
67982,1,1,Test
24376,0,1,Test
70730,1,1,Test
60691,1,1,Test
9736,0,1,Test
77791,1,1,Test
34329,0,1,Test
3242,0,1,Test
7718,0,1,Test
62523,1,1,Test
26717,0,1,Test
24049,0,1,Test
72397,1,1,Test
69709,1,1,Test
74837,1,1,Test
21271,0,1,Test
15041,0,1,Test
61758,1,1,Test
70367,1,1,Test
51613,1,1,Test
24097,0,1,Test
20412,0,1,Test
66456,1,1,Test
65735,1,1,Test
64380,1,1,Test
54600,1,1,Test
55974,1,1,Test
20214,0,1,Test
11404,0,1,Test
10164,0,1,Test
54627,1,1,Test
11567,0,1,Test
30275,0,1,Test
77330,1,1,Test
14336,0,1,Test
49496,1,1,Test
26841,0,1,Test
23842,0,1,Test
21550,0,1,Test
44229,1,1,Test
61257,1,1,Test
6969,0,1,Test
77009,1,1,Test
33976,0,1,Test
14820,0,1,Test
26324,0,1,Test
34520,0,1,Test
11824,0,1,Test
19294,0,1,Test
15618,0,1,Test
17976,0,1,Test
11713,0,1,Test
66684,1,1,Test
62090,1,1,Test
79351,1,1,Test
20127,0,1,Test
66041,1,1,Test
15480,0,1,Test
79967,1,1,Test
36278,0,1,Test
78097,1,1,Test
29102,0,1,Test
34180,0,1,Test
56403,1,1,Test
67985,1,1,Test
59640,1,1,Test
12887,0,1,Test
64213,1,1,Test
45132,1,1,Test
59636,1,1,Test
44991,1,1,Test
55112,1,1,Test
25141,0,1,Test
52208,1,1,Test
20476,0,1,Test
32686,0,1,Test
5142,0,1,Test
37128,0,1,Test
62706,1,1,Test
8817,0,1,Test
53329,1,1,Test
8075,0,1,Test
6682,0,1,Test
67269,1,1,Test
70446,1,1,Test
10536,0,1,Test
79291,1,1,Test
31882,0,1,Test
78262,1,1,Test
42656,1,1,Test
6403,0,1,Test
16162,0,1,Test
50276,1,1,Test
39489,0,1,Test
57779,1,1,Test
52963,1,1,Test
27816,0,1,Test
59632,1,1,Test
63566,1,1,Test
2238,0,1,Test
74799,1,1,Test
18577,0,1,Test
15943,0,1,Test
58383,1,1,Test
23644,0,1,Test
36193,0,1,Test
6946,0,1,Test
78298,1,1,Test
37247,0,1,Test
23174,0,1,Test
5847,0,1,Test
37104,0,1,Test
42572,1,1,Test
30861,0,1,Test
26725,0,1,Test
21641,0,1,Test
40337,0,1,Test
76788,1,1,Test
71499,1,1,Test
45341,1,1,Test
28576,0,1,Test
47987,1,1,Test
35601,0,1,Test
2240,0,1,Test
9197,0,1,Test
58689,1,1,Test
53788,1,1,Test
35948,0,1,Test
39997,0,1,Test
57512,1,1,Test
42682,1,1,Test
62089,1,1,Test
53705,1,1,Test
30195,0,1,Test
65575,1,1,Test
63954,1,1,Test
62678,1,1,Test
11661,0,1,Test
26516,0,1,Test
10742,0,1,Test
25686,0,1,Test
5366,0,1,Test
67807,1,1,Test
71237,1,1,Test
21609,0,1,Test
76353,1,1,Test
8529,0,1,Test
8795,0,1,Test
43256,1,1,Test
15871,0,1,Test
8306,0,1,Test
32321,0,1,Test
3874,0,1,Test
32423,0,1,Test
40283,0,1,Test
50749,1,1,Test
36967,0,1,Test
37793,0,1,Test
34271,0,1,Test
78780,1,1,Test
400,0,1,Test
49324,1,1,Test
23879,0,1,Test
5941,0,1,Test
4280,0,1,Test
65790,1,1,Test
27034,0,1,Test
17292,0,1,Test
53728,1,1,Test
72058,1,1,Test
48905,1,1,Test
42798,1,1,Test
63826,1,1,Test
52594,1,1,Test
69008,1,1,Test
24572,0,1,Test
26591,0,1,Test
9254,0,1,Test
29010,0,1,Test
44947,1,1,Test
43544,1,1,Test
40759,0,1,Test
20787,0,1,Test
24210,0,1,Test
13876,0,1,Test
12450,0,1,Test
13296,0,1,Test
68686,1,1,Test
51533,1,1,Test
48188,1,1,Test
66988,1,1,Test
49219,1,1,Test
73341,1,1,Test
38282,0,1,Test
51065,1,1,Test
6685,0,1,Test
27670,0,1,Test
32042,0,1,Test
1805,0,1,Test
75283,1,1,Test
44242,1,1,Test
6683,0,1,Test
29683,0,1,Test
58690,1,1,Test
47212,1,1,Test
51161,1,1,Test
32708,0,1,Test
17555,0,1,Test
60138,1,1,Test
5767,0,1,Test
40825,0,1,Test
66928,1,1,Test
931,0,1,Test
21764,0,1,Test
41084,1,1,Test
12662,0,1,Test
15562,0,1,Test
58613,1,1,Test
22200,0,1,Test
69369,1,1,Test
43378,1,1,Test
79787,1,1,Test
1372,0,1,Test
53701,1,1,Test
55177,1,1,Test
54806,1,1,Test
70694,1,1,Test
23976,0,1,Test
5526,0,1,Test
62474,1,1,Test
14619,0,1,Test
46148,1,1,Test
10319,0,1,Test
39431,0,1,Test
40978,1,1,Test
37512,0,1,Test
53596,1,1,Test
55119,1,1,Test
7277,0,1,Test
35426,0,1,Test
13420,0,1,Test
46725,1,1,Test
51429,1,1,Test
41496,1,1,Test
40538,0,1,Test
3568,0,1,Test
76179,1,1,Test
21084,0,1,Test
71892,1,1,Test
59649,1,1,Test
71757,1,1,Test
5784,0,1,Test
79163,1,1,Test
53275,1,1,Test
9405,0,1,Test
30605,0,1,Test
60804,1,1,Test
6597,0,1,Test
6756,0,1,Test
22382,0,1,Test
39401,0,1,Test
20612,0,1,Test
63727,1,1,Test
12514,0,1,Test
55630,1,1,Test
6196,0,1,Test
63626,1,1,Test
14452,0,1,Test
3495,0,1,Test
78233,1,1,Test
40226,0,1,Test
52701,1,1,Test
66119,1,1,Test
45965,1,1,Test
67138,1,1,Test
5104,0,1,Test
74125,1,1,Test
50962,1,1,Test
29673,0,1,Test
37068,0,1,Test
79758,1,1,Test
56647,1,1,Test
53792,1,1,Test
37718,0,1,Test
11076,0,1,Test
46726,1,1,Test
61682,1,1,Test
19013,0,1,Test
38747,0,1,Test
25224,0,1,Test
15654,0,1,Test
9146,0,1,Test
76391,1,1,Test
76012,1,1,Test
51412,1,1,Test
11321,0,1,Test
37348,0,1,Test
21247,0,1,Test
45323,1,1,Test
46085,1,1,Test
63894,1,1,Test
20170,0,1,Test
61546,1,1,Test
64724,1,1,Test
50696,1,1,Test
74185,1,1,Test
70906,1,1,Test
17826,0,1,Test
43245,1,1,Test
63341,1,1,Test
51677,1,1,Test
39948,0,1,Test
12633,0,1,Test
64059,1,1,Test
6059,0,1,Test
18954,0,1,Test
72413,1,1,Test
44882,1,1,Test
27989,0,1,Test
75527,1,1,Test
11583,0,1,Test
33196,0,1,Test
77118,1,1,Test
71669,1,1,Test
55238,1,1,Test
61641,1,1,Test
12331,0,1,Test
41885,1,1,Test
61475,1,1,Test
60858,1,1,Test
40162,0,1,Test
52846,1,1,Test
4411,0,1,Test
70794,1,1,Test
54692,1,1,Test
53522,1,1,Test
38755,0,1,Test
29462,0,1,Test
57639,1,1,Test
6814,0,1,Test
72819,1,1,Test
56015,1,1,Test
32808,0,1,Test
57267,1,1,Test
62045,1,1,Test
12200,0,1,Test
60339,1,1,Test
73059,1,1,Test
12064,0,1,Test
41794,1,1,Test
63318,1,1,Test
54566,1,1,Test
35996,0,1,Test
11615,0,1,Test
73757,1,1,Test
28928,0,1,Test
34809,0,1,Test
64565,1,1,Test
28465,0,1,Test
